token_id,sequence_id,region_id,x,y,tier_id,size
64486,35,4,688,392,1,50
65044,35,4,544,397,1,50
65401,35,4,696,399,2,50
65973,35,4,680,404,1,50
66538,35,4,693,409,1,50
66803,35,4,636,412,1,50
67057,35,4,671,414,2,50
67273,35,4,671,416,1,50
67388,35,4,675,417,2,50
67389,35,4,676,417,2,50
67534,35,4,709,418,3,50
67577,35,4,638,419,1,50
67614,35,4,675,419,3,50
67676,35,4,623,420,2,50
67916,35,4,628,422,1,50
67984,35,4,696,422,2,50
68114,35,4,705,423,3,50
68343,35,4,678,425,2,50
68405,35,4,578,426,3,50
68426,35,4,626,426,2,50
68773,35,4,685,428,1,50
70344,35,4,604,441,1,50
70912,35,4,615,446,1,50
71238,35,4,620,451,1,50
71610,35,2,576,232,1,50
71630,35,2,575,233,4,50
72897,35,2,554,271,2,50
72963,35,2,555,272,1,50
73583,35,2,589,280,2,50
75308,35,2,538,298,1,50
76364,35,2,534,307,1,50
76804,35,2,523,311,1,50
76838,35,2,557,311,1,50
76953,35,2,558,312,2,50
77169,35,2,545,314,1,50
77401,35,2,538,316,1,50
77411,35,2,548,316,2,50
77518,35,2,533,317,1,50
77644,35,2,537,318,1,50
77763,35,2,534,319,1,50
77948,35,2,599,320,1,50
78177,35,2,587,322,1,50
78658,35,2,595,326,2,50
79001,35,2,590,329,4,50
79075,35,2,555,330,1,50
79291,35,2,558,332,1,50
79594,35,2,551,335,1,50
79654,35,2,515,336,1,50
79706,35,2,567,336,1,50
79783,35,2,549,337,1,50
79793,35,2,559,337,1,50
80160,35,2,566,341,2,50
80431,35,2,516,345,1,50
80574,35,2,506,347,2,50
80578,35,2,510,347,1,50
80596,35,2,528,347,1,50
81279,35,2,527,357,1,50
83790,35,2,510,427,1,50
84380,35,2,512,437,1,50
84502,35,2,509,439,3,50
84699,35,2,517,442,1,50
84705,35,2,459,443,1,50
84837,35,2,469,445,1,50
84838,35,2,470,445,1,50
85069,35,2,463,449,1,50
85410,35,2,465,456,4,50
85757,35,5,523,462,3,50
86543,35,5,609,471,2,50
87002,35,5,614,475,4,50
87246,35,5,624,477,1,50
87999,35,5,578,483,2,50
88408,35,5,575,486,1,50
88595,35,5,621,487,2,50
88693,35,5,580,488,1,50
88944,35,5,558,490,2,50
89007,35,5,621,490,1,50
89242,35,5,582,492,1,50
89381,35,5,586,493,1,50
89481,35,5,551,494,1,50
89544,35,5,614,494,2,50
89903,35,5,576,497,1,50
90033,35,5,575,498,1,50
90171,35,5,582,499,1,50
90296,35,5,578,500,1,50
90351,35,5,633,500,1,50
90740,35,5,634,503,4,50
91035,35,5,542,506,1,50
93233,35,5,474,523,1,50
93589,35,5,614,525,2,50
93595,35,5,620,525,3,50
93740,35,5,621,526,4,50
94808,35,5,520,533,1,50
95935,35,5,570,540,1,50
95981,35,5,616,540,1,50
96206,35,5,565,542,3,50
96381,35,5,606,543,1,50
96472,35,5,563,544,1,50
96484,35,5,575,544,1,50
96489,35,5,580,544,1,50
96627,35,5,587,545,2,50
97375,35,5,577,551,3,50
97629,35,5,587,553,2,50
97745,35,5,582,554,1,50
98087,35,5,572,557,1,50
98088,35,5,573,557,4,50
99121,35,5,525,567,1,50
99540,35,5,554,571,1,50
635,36,6,177,114,1,50
846,36,6,174,117,1,50
1008,36,6,193,119,1,50
1836,36,6,213,129,3,50
2546,36,6,222,141,2,50
3151,36,6,215,154,1,50
3750,36,6,207,167,3,50
4176,36,6,168,176,1,50
5025,36,6,184,192,2,50
5709,36,6,185,201,4,50
5724,36,6,200,201,2,50
6049,36,6,174,205,4,50
6138,36,6,176,206,3,50
6841,36,6,196,214,2,50
7233,36,6,182,219,1,50
7400,36,6,176,221,2,50
7423,36,6,199,221,1,50
7670,36,6,180,224,2,50
7773,36,6,192,225,1,50
7779,36,6,198,225,1,50
7826,36,6,245,225,2,50
8047,36,6,197,228,1,50
8478,36,6,203,233,1,50
8570,36,6,213,234,2,50
8875,36,6,201,238,2,50
8878,36,6,204,238,1,50
9038,36,6,202,240,1,50
9049,36,6,213,240,1,50
9202,36,6,199,242,1,50
9203,36,6,200,242,1,50
9295,36,6,207,243,3,50
10673,36,6,174,258,2,50
10683,36,6,184,258,1,50
11248,36,6,229,263,1,50
11519,36,6,180,266,2,50
11545,36,6,206,266,1,50
11782,36,6,226,268,2,50
11893,36,6,228,269,3,50
12826,36,6,203,278,1,50
13683,36,6,201,287,1,50
13796,36,6,224,288,1,50
13922,36,6,173,290,1,50
13996,36,6,172,291,1,50
14093,36,6,225,292,1,50
14186,36,6,230,294,1,50
14218,36,6,233,295,1,50
16459,36,7,754,425,1,50
16511,36,7,736,426,1,50
16596,36,7,750,427,1,50
16654,36,7,738,428,2,50
16728,36,7,741,429,1,50
17666,36,7,737,441,3,50
18932,36,7,673,454,1,50
18935,36,7,676,454,1,50
19946,36,7,666,461,2,50
20649,36,7,771,466,2,50
21395,36,7,771,472,1,50
21580,36,7,831,473,2,50
21905,36,7,777,476,3,50
21958,36,7,830,476,1,50
21975,36,7,663,477,1,50
22486,36,7,825,480,3,50
22629,36,7,831,481,2,50
22630,36,7,832,481,1,50
22933,36,7,653,484,1,50
23034,36,7,802,484,3,50
23218,36,7,835,485,1,50
23237,36,7,656,486,1,50
23510,36,7,817,487,1,50
23512,36,7,819,487,1,50
23717,36,7,664,489,1,50
23773,36,7,759,489,1,50
23942,36,7,762,490,2,50
24059,36,7,676,491,3,50
24174,36,7,825,491,4,50
24389,36,7,674,493,4,50
24460,36,7,772,493,3,50
24473,36,7,785,493,1,50
24661,36,7,802,494,1,50
24993,36,7,784,496,1,50
25154,36,7,759,497,1,50
25385,36,7,807,498,2,50
26098,36,7,802,502,1,50
26275,36,7,806,503,1,50
26448,36,7,809,504,3,50
26613,36,7,808,505,1,50
28065,36,7,749,518,1,50
28330,36,7,765,524,1,50
29937,36,3,743,256,1,50
30681,36,3,844,264,2,50
31642,36,3,820,272,2,50
31662,36,3,840,272,1,50
32559,36,3,823,279,2,50
33069,36,3,797,283,2,50
33171,36,3,761,284,1,50
33494,36,3,803,286,2,50
33703,36,3,724,288,1,50
33933,36,3,810,289,1,50
34612,36,3,751,294,1,50
35178,36,3,724,298,2,50
35207,36,3,753,298,1,50
35312,36,3,858,298,3,50
36008,36,3,818,303,1,50
36258,36,3,774,305,1,50
37216,36,3,840,311,2,50
37301,36,3,775,312,1,50
37968,36,3,846,316,1,50
38017,36,3,747,317,1,50
38964,36,3,824,323,3,50
39330,36,3,771,326,1,50
39706,36,3,802,329,1,50
39983,36,3,766,332,1,50
40012,36,3,795,332,2,50
40065,36,3,848,332,3,50
40280,36,3,760,335,2,50
41241,36,3,861,344,1,50
41504,36,3,843,347,3,50
41506,36,3,845,347,1,50
43955,36,1,146,336,1,50
44266,36,1,141,340,1,50
44367,36,1,148,341,1,50
44491,36,1,175,342,1,50
44516,36,1,250,342,2,50
44910,36,1,180,346,1,50
45760,36,1,188,354,1,50
45879,36,1,225,355,1,50
46290,36,1,267,358,3,50
46369,36,1,195,359,2,50
46609,36,1,176,361,2,50
46622,36,1,189,361,3,50
46761,36,1,192,362,1,50
46813,36,1,259,362,1,50
46967,36,1,270,363,1,50
47028,36,1,178,364,1,50
47338,36,1,187,366,1,50
47487,36,1,181,367,1,50
47598,36,1,292,367,2,50
47813,36,1,197,369,1,50
48044,36,1,273,370,2,50
48138,36,1,212,371,1,50
50586,36,1,158,387,3,50
51334,36,1,226,393,2,50
52017,36,1,186,401,1,50
52022,36,1,191,401,1,50
52410,36,1,249,405,1,50
52549,36,1,228,407,1,50
53564,36,1,272,420,2,50
53648,36,1,279,421,4,50
53809,36,1,271,423,1,50
53810,36,1,272,423,1,50
53905,36,1,278,424,1,50
54175,36,1,274,427,1,50
54182,36,1,281,427,2,50
54256,36,1,266,428,1,50
54344,36,1,263,429,1,50
54435,36,1,267,430,2,50
54724,36,1,247,434,1,50
55022,36,1,243,439,1,50
55368,36,1,249,447,1,50
56374,36,1,229,467,1,50
56385,36,1,240,467,1,50
58253,36,4,700,346,2,50
58458,36,4,677,349,2,50
58754,36,4,700,352,1,50
59144,36,4,666,356,1,50
59566,36,4,705,359,3,50
60753,36,4,708,367,1,50
60901,36,4,706,368,1,50
62227,36,4,677,377,1,50
64272,36,4,615,391,1,50
64628,36,4,692,393,2,50
65369,36,4,664,399,1,50
65492,36,4,666,400,2,50
65513,36,4,687,400,1,50
66096,36,4,691,405,1,50
66738,36,4,678,411,1,50
66957,36,4,681,413,1,50
67064,36,4,678,414,4,50
67165,36,4,671,415,1,50
67187,36,4,693,415,2,50
67229,36,4,627,416,3,50
67276,36,4,674,416,2,50
67284,36,4,682,416,2,50
67336,36,4,623,417,1,50
67385,36,4,672,417,2,50
67397,36,4,684,417,1,50
67419,36,4,706,417,1,50
67492,36,4,667,418,1,50
67678,36,4,625,420,2,50
67723,36,4,670,420,1,50
67728,36,4,675,420,1,50
68161,36,4,626,424,1,50
68217,36,4,682,424,1,50
68766,36,4,678,428,1,50
70091,36,4,592,439,2,50
70260,36,4,640,440,2,50
70346,36,4,606,441,1,50
70380,36,4,640,441,1,50
70510,36,4,649,442,2,50
70904,36,4,607,446,1,50
70939,36,4,642,446,3,50
71589,36,2,578,231,1,50
72136,36,2,585,254,2,50
72957,36,2,549,272,2,50
73088,36,2,549,274,1,50
75203,36,2,558,297,3,50
75214,36,2,569,297,4,50
75683,36,2,532,301,2,50
75708,36,2,557,301,2,50
75796,36,2,528,302,1,50
75797,36,2,529,302,1,50
76029,36,2,534,304,2,50
76378,36,2,548,307,1,50
76465,36,2,524,308,2,50
76809,36,2,528,311,1,50
76938,36,2,543,312,1,50
77041,36,2,530,313,2,50
77883,36,2,534,320,2,50
78579,36,2,516,326,4,50
79078,36,2,558,330,1,50
79191,36,2,564,331,1,50
79356,36,2,517,333,3,50
79392,36,2,553,333,4,50
79700,36,2,561,336,1,50
79791,36,2,557,337,1,50
80003,36,2,583,339,1,50
80152,36,2,558,341,1,50
80873,36,2,513,351,1,50
83476,36,2,510,421,1,50
83489,36,2,523,421,1,50
83656,36,2,482,425,2,50
83981,36,2,480,431,1,50
84388,36,2,520,437,2,50
84510,36,2,517,439,1,50
84777,36,2,470,444,1,50
84900,36,2,470,446,2,50
85016,36,2,468,448,1,50
85128,36,2,465,450,1,50
86332,36,5,601,469,1,50
86341,36,5,618,469,2,50
86424,36,5,596,470,2,50
86525,36,5,591,471,1,50
86551,36,5,617,471,1,50
86633,36,5,590,472,1,50
86653,36,5,610,472,2,50
86823,36,5,552,474,3,50
86885,36,5,614,474,1,50
87108,36,5,605,476,2,50
87440,36,5,559,479,1,50
88114,36,5,558,484,1,50
88389,36,5,556,486,2,50
88597,36,5,623,487,1,50
89151,36,5,628,491,4,50
89347,36,5,552,493,2,50
89411,36,5,616,493,1,50
89560,36,5,630,494,3,50
89935,36,5,608,497,1,50
90038,36,5,580,498,1,50
90170,36,5,581,499,1,50
90481,36,5,634,501,1,50
92182,36,5,646,514,1,50
93602,36,5,627,525,1,50
93813,36,5,538,527,1,50
93920,36,5,471,528,1,50
94053,36,5,620,528,1,50
94563,36,5,617,531,1,50
94841,36,5,553,533,2,50
95075,36,5,620,534,1,50
95538,36,5,606,537,1,50
95836,36,5,613,539,1,50
95944,36,5,579,540,1,50
96356,36,5,581,543,1,50
96475,36,5,566,544,1,50
96736,36,5,566,546,3,50
96747,36,5,577,546,1,50
97041,36,5,490,549,1,50
97241,36,5,566,550,2,50
97262,36,5,587,550,2,50
97630,36,5,588,553,1,50
97843,36,5,562,555,1,50
98442,36,5,587,560,1,50
98860,36,5,572,564,1,50
698,37,6,168,115,1,50
1596,37,6,210,126,1,50
2262,37,6,190,136,1,50
4865,37,6,186,189,1,50
4916,37,6,183,190,1,50
4964,37,6,178,191,1,50
5372,37,6,178,197,1,50
5379,37,6,185,197,1,50
5452,37,6,179,198,2,50
6655,37,6,176,212,1,50
6897,37,6,172,215,1,50
7247,37,6,196,219,3,50
7319,37,6,183,220,2,50
7414,37,6,190,221,1,50
7577,37,6,177,223,3,50
7606,37,6,206,223,1,50
7607,37,6,207,223,2,50
7701,37,6,211,224,2,50
7871,37,6,200,226,1,50
7977,37,6,216,227,1,50
8003,37,6,242,227,2,50
8004,37,6,243,227,1,50
8708,37,6,192,236,2,50
8949,37,6,195,239,1,50
9214,37,6,211,242,1,50
9271,37,6,183,243,1,50
9293,37,6,205,243,1,50
9408,37,6,235,244,1,50
9564,37,6,217,246,1,50
11199,37,6,180,263,1,50
11405,37,6,172,265,2,50
11924,37,6,150,270,1,50
11999,37,6,225,270,1,50
12032,37,6,150,271,1,50
12089,37,6,207,271,3,50
12675,37,6,155,277,1,50
12725,37,6,205,277,1,50
12833,37,6,210,278,1,50
13066,37,6,240,280,2,50
13223,37,6,203,282,1,50
13997,37,6,173,291,1,50
14149,37,6,234,293,2,50
14963,37,7,775,401,3,50
16198,37,7,754,421,1,50
16526,37,7,751,426,1,50
16692,37,7,776,428,4,50
17191,37,7,766,435,1,50
17249,37,7,748,436,1,50
19245,37,7,676,456,1,50
19547,37,7,677,458,1,50
21300,37,7,801,471,1,50
22035,37,7,777,477,2,50
22214,37,7,824,478,1,50
23099,37,7,669,485,3,50
23332,37,7,796,486,3,50
23488,37,7,795,487,1,50
24042,37,7,659,491,1,50
24127,37,7,778,491,1,50
24183,37,7,834,491,1,50
24293,37,7,774,492,1,50
24325,37,7,806,492,1,50
24669,37,7,810,494,2,50
24792,37,7,760,495,2,50
24971,37,7,762,496,1,50
25012,37,7,803,496,1,50
25160,37,7,765,497,1,50
25520,37,7,759,499,3,50
25705,37,7,764,500,1,50
26443,37,7,804,504,1,50
26609,37,7,804,505,2,50
26615,37,7,810,505,1,50
26942,37,7,809,507,2,50
27261,37,7,807,509,2,50
27568,37,7,673,512,4,50
29066,37,3,756,241,1,50
29564,37,3,768,250,1,50
30321,37,3,747,261,2,50
30788,37,3,839,265,2,50
31026,37,3,841,267,2,50
31122,37,3,813,268,1,50
31643,37,3,821,272,2,50
31674,37,3,852,272,1,50
31686,37,3,734,273,1,50
32004,37,3,792,275,2,50
32050,37,3,838,275,1,50
32062,37,3,850,275,2,50
32707,37,3,839,280,2,50
32717,37,3,849,280,1,50
32850,37,3,849,281,1,50
32896,37,3,760,282,1,50
33307,37,3,757,285,1,50
33559,37,3,725,287,1,50
33838,37,3,859,288,2,50
35030,37,3,724,297,3,50
35500,37,3,751,300,2,50
35976,37,3,786,303,2,50
36007,37,3,817,303,1,50
36480,37,3,847,306,1,50
36577,37,3,796,307,4,50
37754,37,3,779,315,1,50
37821,37,3,846,315,2,50
38489,37,3,780,320,1,50
38524,37,3,815,320,2,50
38555,37,3,846,320,2,50
39010,37,3,727,324,1,50
39138,37,3,855,324,1,50
39192,37,3,771,325,2,50
39339,37,3,780,326,2,50
39865,37,3,856,330,4,50
40016,37,3,799,332,1,50
40169,37,3,850,333,1,50
40375,37,3,855,335,1,50
40757,37,3,850,339,1,50
41234,37,3,854,344,2,50
41982,37,3,847,352,1,50
42022,37,3,795,353,1,50
44420,37,1,252,341,1,50
44601,37,1,184,343,3,50
44802,37,1,177,345,2,50
45088,37,1,147,348,1,50
45416,37,1,158,351,2,50
45548,37,1,187,352,2,50
45982,37,1,181,356,2,50
46165,37,1,268,357,1,50
46172,37,1,275,357,1,50
47107,37,1,262,364,1,50
47115,37,1,270,364,1,50
47156,37,1,157,365,2,50
47183,37,1,184,365,1,50
47228,37,1,231,365,2,50
47506,37,1,200,367,1,50
47528,37,1,222,367,2,50
47696,37,1,234,368,2,50
48495,37,1,257,373,1,50
48496,37,1,258,373,3,50
48629,37,1,232,374,1,50
48661,37,1,264,374,3,50
49443,37,1,258,379,1,50
51488,37,1,182,395,3,50
52492,37,1,251,406,1,50
52713,37,1,237,409,2,50
53079,37,1,229,414,2,50
53344,37,1,265,417,2,50
53414,37,1,263,418,1,50
53555,37,1,261,420,1,50
53556,37,1,262,420,2,50
53560,37,1,266,420,3,50
53715,37,1,263,422,2,50
53819,37,1,281,423,3,50
54068,37,1,258,426,1,50
54174,37,1,273,427,1,50
54259,37,1,269,428,1,50
54511,37,1,261,431,3,50
54648,37,1,246,433,2,50
54792,37,1,244,435,1,50
54798,37,1,250,435,1,50
55016,37,1,237,439,3,50
55083,37,1,260,440,1,50
55182,37,1,246,443,2,50
56341,37,1,247,466,2,50
57185,37,4,652,323,1,50
58162,37,4,678,345,3,50
58218,37,4,665,346,1,50
58370,37,4,670,348,1,50
58479,37,4,698,349,2,50
58537,37,4,670,350,1,50
58933,37,4,678,354,1,50
59026,37,4,663,355,3,50
59029,37,4,666,355,2,50
59036,37,4,673,355,2,50
59258,37,4,662,357,2,50
59276,37,4,680,357,2,50
59535,37,4,674,359,1,50
59567,37,4,706,359,1,50
60456,37,4,711,365,1,50
60627,37,4,732,366,1,50
62826,37,4,670,381,2,50
62828,37,4,672,381,1,50
62834,37,4,678,381,1,50
62862,37,4,706,381,2,50
63858,37,4,643,388,1,50
64205,37,4,693,390,2,50
64273,37,4,616,391,2,50
64729,37,4,658,394,2,50
64764,37,4,693,394,1,50
65489,37,4,663,400,1,50
66001,37,4,545,405,1,50
66038,37,4,633,405,2,50
66522,37,4,677,409,2,50
66970,37,4,694,413,1,50
66972,37,4,696,413,1,50
67024,37,4,638,414,1,50
67093,37,4,707,414,2,50
67226,37,4,624,416,4,50
67288,37,4,686,416,2,50
67416,37,4,703,417,1,50
67687,37,4,634,420,1,50
67988,37,4,700,422,3,50
68285,37,4,620,425,1,50
68612,37,4,671,427,2,50
68631,37,4,690,427,2,50
69127,37,4,622,431,2,50
69131,37,4,626,431,1,50
69507,37,4,622,434,1,50
69847,37,4,591,437,1,50
70227,37,4,607,440,1,50
70814,37,4,618,445,1,50
71211,37,4,639,450,3,50
73092,37,2,553,274,1,50
73372,37,2,540,278,2,50
74186,37,2,670,288,1,50
74228,37,2,539,289,2,50
75052,37,2,531,296,1,50
75218,37,2,573,297,1,50
75449,37,2,552,299,2,50
75563,37,2,538,300,1,50
75914,37,2,531,303,2,50
75921,37,2,538,303,2,50
75936,37,2,553,303,1,50
76357,37,2,527,307,1,50
76360,37,2,530,307,3,50
76494,37,2,553,308,1,50
76552,37,2,611,308,2,50
76595,37,2,542,309,2,50
77170,37,2,546,314,2,50
78366,37,2,537,324,1,50
78769,37,2,590,327,1,50
78978,37,2,567,329,2,50
79083,37,2,563,330,2,50
79355,37,2,516,333,2,50
79447,37,2,625,333,2,50
79578,37,2,535,335,1,50
79674,37,2,535,336,1,50
79675,37,2,536,336,2,50
79690,37,2,551,336,1,50
79796,37,2,562,337,1,50
80076,37,2,567,340,2,50
80132,37,2,538,341,1,50
80730,37,2,514,349,1,50
80867,37,2,507,351,2,50
81008,37,2,511,353,1,50
81022,37,2,525,353,1,50
83175,37,2,516,415,1,50
83703,37,2,477,426,2,50
84458,37,2,465,439,1,50
84574,37,2,519,440,1,50
84695,37,2,513,442,1,50
84869,37,2,501,445,2,50
84892,37,2,462,446,1,50
85789,37,5,522,463,1,50
86062,37,5,590,466,1,50
86068,37,5,597,466,1,50
86659,37,5,616,472,1,50
86996,37,5,608,475,1,50
87006,37,5,618,475,1,50
87306,37,5,557,478,1,50
87591,37,5,574,480,4,50
89780,37,5,585,496,1,50
91037,37,5,544,506,3,50
92078,37,5,542,514,1,50
92858,37,5,545,520,2,50
93252,37,5,542,523,1,50
93254,37,5,544,523,1,50
94050,37,5,617,528,2,50
95335,37,5,553,536,3,50
95549,37,5,617,537,1,50
95828,37,5,605,539,2,50
96341,37,5,566,543,2,50
96565,37,5,525,545,1,50
96951,37,5,526,548,2,50
97488,37,5,568,552,1,50
97860,37,5,579,555,3,50
97866,37,5,585,555,3,50
97975,37,5,576,556,1,50
97989,37,5,590,556,1,50
98089,37,5,574,557,2,50
98439,37,5,584,560,1,50
98661,37,5,588,562,1,50
98917,37,5,525,565,1,50
99710,37,5,550,573,1,50
99853,37,5,581,575,1,50
1972,38,6,211,131,2,50
2409,38,6,225,138,2,50
3804,38,6,207,168,3,50
4067,38,6,210,173,2,50
4861,38,6,182,189,1,50
5265,38,6,220,195,1,50
5269,38,6,224,195,3,50
5303,38,6,183,196,2,50
5574,38,6,219,199,3,50
5722,38,6,198,201,2,50
5976,38,6,189,204,1,50
6333,38,6,198,208,2,50
6920,38,6,195,215,1,50
7083,38,6,197,217,2,50
7514,38,6,202,222,2,50
7581,38,6,181,223,1,50
8114,38,6,177,229,2,50
8290,38,6,181,231,1,50
8637,38,6,200,235,2,50
8860,38,6,186,238,2,50
8882,38,6,208,238,2,50
8940,38,6,186,239,2,50
9017,38,6,181,240,1,50
9187,38,6,184,242,1,50
9198,38,6,195,242,1,50
9641,38,6,206,247,1,50
9642,38,6,207,247,1,50
9657,38,6,222,247,4,50
11303,38,6,177,264,1,50
11543,38,6,204,266,2,50
12105,38,6,223,271,1,50
12205,38,6,215,272,3,50
12827,38,6,204,278,1,50
13707,38,6,225,287,2,50
14101,38,6,233,292,2,50
14957,38,7,769,401,1,50
15785,38,7,757,414,1,50
15897,38,7,747,416,1,50
16270,38,7,763,422,4,50
16513,38,7,738,426,3,50
16608,38,7,762,427,1,50
16839,38,7,779,430,1,50
17326,38,7,741,437,2,50
17413,38,7,743,438,1,50
17665,38,7,736,441,1,50
19246,38,7,677,456,1,50
19820,38,7,674,460,1,50
19952,38,7,672,461,1,50
20110,38,7,741,462,1,50
20457,38,7,833,464,2,50
22357,38,7,833,479,1,50
22641,38,7,651,482,1,50
22765,38,7,826,482,1,50
23331,38,7,795,486,1,50
23394,38,7,658,487,1,50
23884,38,7,667,490,1,50
23885,38,7,668,490,2,50
23997,38,7,817,490,2,50
23999,38,7,819,490,1,50
24014,38,7,834,490,2,50
24214,38,7,664,492,1,50
24388,38,7,673,493,1,50
24855,38,7,823,495,3,50
25547,38,7,786,499,4,50
25891,38,7,771,501,4,50
26233,38,7,764,503,1,50
26238,38,7,769,503,4,50
27266,38,7,812,509,2,50
27565,38,7,670,512,3,50
28121,38,7,756,519,2,50
28150,38,7,785,519,1,50
28389,38,7,759,526,1,50
28469,38,7,759,529,2,50
28815,38,3,770,234,2,50
31020,38,3,835,267,1,50
31103,38,3,793,268,2,50
31281,38,3,845,269,1,50
31302,38,3,738,270,3,50
31904,38,3,822,274,2,50
32049,38,3,837,275,3,50
32065,38,3,853,275,1,50
32139,38,3,797,276,1,50
32442,38,3,838,278,2,50
32572,38,3,836,279,1,50
32709,38,3,841,280,1,50
34054,38,3,785,290,2,50
34466,38,3,754,293,1,50
34614,38,3,753,294,2,50
34914,38,3,757,296,1,50
36558,38,3,777,307,2,50
36772,38,3,842,308,4,50
36833,38,3,755,309,1,50
37003,38,3,776,310,1,50
37303,38,3,777,312,1,50
37304,38,3,778,312,2,50
37305,38,3,779,312,1,50
37752,38,3,777,315,2,50
38259,38,3,843,318,1,50
38348,38,3,785,319,4,50
38673,38,3,820,321,2,50
38780,38,3,783,322,2,50
38908,38,3,768,323,1,50
39048,38,3,765,324,2,50
39194,38,3,773,325,1,50
39539,38,3,853,327,1,50
39877,38,3,764,331,1,50
39882,38,3,769,331,2,50
40024,38,3,807,332,1,50
40118,38,3,799,333,3,50
40422,38,3,804,336,1,50
40553,38,3,838,337,1,50
40648,38,3,836,338,3,50
41052,38,3,861,342,1,50
41174,38,3,794,344,2,50
41510,38,3,849,347,1,50
41791,38,3,847,350,1,50
42114,38,3,795,354,3,50
42467,38,3,826,358,1,50
42498,38,3,803,359,2,50
42638,38,3,805,362,2,50
44134,38,1,180,338,4,50
44365,38,1,146,341,1,50
44572,38,1,155,343,2,50
44665,38,1,145,344,2,50
44803,38,1,178,345,1,50
44990,38,1,154,347,1,50
45647,38,1,182,353,1,50
45796,38,1,260,354,1,50
45979,38,1,178,356,3,50
46000,38,1,225,356,1,50
46037,38,1,262,356,3,50
46163,38,1,266,357,1,50
46285,38,1,262,358,2,50
46689,38,1,273,361,1,50
46964,38,1,267,363,2,50
47030,38,1,180,364,3,50
47105,38,1,260,364,2,50
47260,38,1,263,365,3,50
47421,38,1,270,366,2,50
47641,38,1,179,368,1,50
48153,38,1,227,371,2,50
48267,38,1,185,372,2,50
48311,38,1,229,372,2,50
48627,38,1,230,374,2,50
50267,38,1,275,384,2,50
52146,38,1,231,402,1,50
52394,38,1,233,405,1,50
53553,38,1,259,420,1,50
53817,38,1,279,423,2,50
53904,38,1,277,424,1,50
54080,38,1,270,426,2,50
54269,38,1,279,428,1,50
54675,38,1,273,433,1,50
54918,38,1,241,437,1,50
55064,38,1,241,440,3,50
55074,38,1,251,440,3,50
55103,38,1,242,441,1,50
55142,38,1,243,442,2,50
55869,38,1,235,458,1,50
57832,38,4,666,340,3,50
57966,38,4,677,342,2,50
58231,38,4,678,346,1,50
58298,38,4,673,347,1,50
58307,38,4,682,347,1,50
58366,38,4,666,348,2,50
58853,38,4,701,353,2,50
59047,38,4,684,355,2,50
59822,38,4,672,361,1,50
60152,38,4,705,363,1,50
61810,38,4,713,374,2,50
62688,38,4,681,380,1,50
62928,38,4,623,382,1,50
64578,38,4,642,393,2,50
65890,38,4,546,404,2,50
66656,38,4,704,410,2,50
66792,38,4,625,412,2,50
66966,38,4,690,413,1,50
67059,38,4,673,414,1,50
67081,38,4,695,414,3,50
67396,38,4,683,417,1,50
67529,38,4,704,418,1,50
67573,38,4,634,419,1,50
67737,38,4,684,420,1,50
67742,38,4,689,420,1,50
67865,38,4,696,421,1,50
67867,38,4,698,421,2,50
68273,38,4,577,425,1,50
68765,38,4,677,428,4,50
68768,38,4,680,428,1,50
68993,38,4,618,430,1,50
71608,38,2,574,232,1,50
72964,38,2,556,272,1,50
73385,38,2,553,278,1,50
73424,38,2,592,278,3,50
74298,38,2,671,289,1,50
74811,38,2,536,294,1,50
75439,38,2,542,299,2,50
75553,38,2,528,300,2,50
75802,38,2,534,302,1,50
75881,38,2,677,302,2,50
76154,38,2,548,305,2,50
76254,38,2,535,306,3,50
76361,38,2,531,307,1,50
76917,38,2,522,312,1,50
77027,38,2,516,313,1,50
77188,38,2,564,314,1,50
77371,38,2,636,315,1,50
77632,38,2,525,318,2,50
77647,38,2,540,318,1,50
77760,38,2,531,319,2,50
78175,38,2,585,322,2,50
78243,38,2,533,323,1,50
79088,38,2,568,330,1,50
79237,38,2,623,331,1,50
79297,38,2,564,332,3,50
79874,38,2,546,338,3,50
80165,38,2,571,341,4,50
80240,38,2,561,342,1,50
80318,38,2,560,343,3,50
80582,38,2,514,347,1,50
80941,38,2,511,352,2,50
81640,38,2,515,363,1,50
81699,38,2,514,364,1,50
83173,38,2,514,415,2,50
84566,38,2,511,440,1,50
84717,38,2,471,443,1,50
84761,38,2,515,443,4,50
84823,38,2,516,444,1,50
85127,38,2,464,450,1,50
85139,38,2,476,450,1,50
85243,38,2,474,452,1,50
85318,38,2,460,454,1,50
85976,38,5,591,465,1,50
86277,38,5,546,469,3,50
86656,38,5,613,472,1,50
87351,38,5,602,478,1,50
87354,38,5,605,478,1,50
87593,38,5,576,480,1,50
87728,38,5,577,481,3,50
88002,38,5,581,483,2,50
88167,38,5,611,484,1,50
88737,38,5,624,488,1,50
88946,38,5,560,490,1,50
88963,38,5,577,490,1,50
89378,38,5,583,493,1,50
90075,38,5,617,498,3,50
90563,38,5,587,502,1,50
90692,38,5,586,503,1,50
91085,38,5,592,506,1,50
91088,38,5,595,506,1,50
91344,38,5,591,508,2,50
92113,38,5,577,514,3,50
92371,38,5,578,516,1,50
92493,38,5,570,517,1,50
92540,38,5,617,517,1,50
93566,38,5,591,525,3,50
93817,38,5,542,527,1,50
93897,38,5,622,527,2,50
94900,38,5,612,533,1,50
95233,38,5,613,535,1,50
95303,38,5,521,536,1,50
